COUNTY,INDEXYEAR,LOCATION,POPULATION,TOTAL,RATE,PRSNTOTAL,PRSNRATE,MURDER,MANSLAUGHTER,FORCIBLE_SEX,ASSAULT,NON_FORCIBLE_SEX,KIDNAPPING_ABDUCTION,HUMAN_TRAFFICKING,VIOL_OF_NO_CONTACT,PRPRTYTOTAL,PRPRTYRATE,ARSON,BRIBERY,BURGLARY,COUNTERFEITING_FORGERY,DESTRUCTION_OF_PROPERTY,EXTORTION_BLACKMAIL,ROBBERY,THEFT,SCTYTOTAL,SCTYRATE,DRUG_VIOLATIONS,GAMBLING_VIOLATIONS,PORNOGRAPHY,PROSTITUTION,WEAPON_LAW_VIOLATION,ANIMAL_CRUELTY
GRAYS HARBOR,2012,Cosmopolis Police Department,1640,18,10.98,1,0.61,0,0,0,1,0,0,0,0,16,9.76,0,0,4,0,0,0,0,12,1,0.61,1,0,0,0,0,0
GRAYS HARBOR,2013,Cosmopolis Police Department,1650,31,18.79,4,2.42,0,0,0,4,0,0,0,0,27,16.36,0,0,6,0,0,0,0,21,0,0,0,0,0,0,0,0
GRAYS HARBOR,2014,Cosmopolis Police Department,1645,52,31.61,2,1.22,0,0,0,2,0,0,0,0,50,30.4,0,0,3,0,1,0,0,46,0,0,0,0,0,0,0,0
GRAYS HARBOR,2015,Cosmopolis Police Department,1640,37,22.56,4,2.44,0,0,0,4,0,0,0,0,32,19.51,0,0,12,0,0,0,0,20,1,0.61,1,0,0,0,0,0
GRAYS HARBOR,2016,Cosmopolis Police Department,1650,21,12.73,5,3.03,0,0,0,3,0,0,0,2,15,9.09,1,0,1,0,0,0,0,13,1,0.61,0,0,0,1,0,0
GRAYS HARBOR,2017,Cosmopolis Police Department,1660,33,19.88,6,3.61,0,0,0,6,0,0,0,0,26,15.66,0,0,4,0,3,0,0,19,1,0.6,0,0,0,1,0,0
GRAYS HARBOR,2018,Cosmopolis Police Department,1665,38,22.82,1,0.6,0,0,0,1,0,0,0,0,37,22.22,0,0,2,0,1,0,0,34,0,0,0,0,0,0,0,0
GRAYS HARBOR,2019,Cosmopolis Police Department,1680,4,2.38,1,0.6,0,0,0,1,0,0,0,0,3,1.79,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
GRAYS HARBOR,2020,Cosmopolis Police Department,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRAYS HARBOR,2012,Elma Police Department,3110,400,128.62,64,20.58,0,0,3,53,0,0,0,8,278,89.39,1,0,39,2,39,0,3,194,58,18.65,54,0,0,0,4,0
GRAYS HARBOR,2013,Elma Police Department,3115,260,83.47,50,16.05,0,0,2,39,0,0,0,9,188,60.35,0,0,39,3,27,0,0,119,22,7.06,21,0,0,0,1,0
GRAYS HARBOR,2014,Elma Police Department,3130,278,88.82,77,24.6,0,0,8,55,0,0,0,14,164,52.4,0,0,37,2,24,0,2,99,37,11.82,31,0,0,0,6,0
GRAYS HARBOR,2015,Elma Police Department,3135,283,90.27,58,18.5,0,0,1,46,0,0,0,11,171,54.55,0,0,35,4,29,0,0,103,54,17.22,51,0,1,0,2,0
GRAYS HARBOR,2016,Elma Police Department,3145,269,85.53,69,21.94,0,0,5,47,0,1,0,16,163,51.83,0,0,38,5,17,0,1,102,37,11.76,35,0,1,0,1,0
GRAYS HARBOR,2017,Elma Police Department,3351,226,67.44,65,19.4,0,0,3,50,0,0,0,12,135,40.29,0,0,21,4,16,0,4,90,26,7.76,23,0,0,0,2,1
GRAYS HARBOR,2018,Elma Police Department,3360,259,77.08,99,29.46,0,0,5,72,0,0,0,22,134,39.88,1,0,17,2,32,0,0,82,26,7.74,19,0,1,0,6,0
GRAYS HARBOR,2019,Elma Police Department,3375,165,48.89,77,22.81,0,0,8,60,0,0,0,9,74,21.93,0,0,6,0,18,1,0,49,14,4.15,14,0,0,0,0,0
GRAYS HARBOR,2020,Elma Police Department,3410,217,63.64,61,17.89,0,0,8,47,0,0,0,6,137,40.18,0,0,19,1,24,1,0,92,19,5.57,16,0,0,0,2,1
GRAYS HARBOR,2012,Grays Harbor County Sheriffs Office,28610,765,26.74,220,7.69,1,0,35,136,0,2,0,46,453,15.83,3,0,130,4,96,0,5,215,92,3.22,74,0,0,0,18,0
GRAYS HARBOR,2013,Grays Harbor County Sheriffs Office,28615,1111,38.83,299,10.45,0,0,44,211,0,0,0,44,729,25.48,2,1,241,1,143,1,2,338,83,2.9,65,0,2,0,16,0
GRAYS HARBOR,2014,Grays Harbor County Sheriffs Office,28635,1063,37.12,404,14.11,0,0,58,270,0,1,0,75,580,20.25,2,0,160,7,117,1,4,289,79,2.76,55,0,3,0,21,0
GRAYS HARBOR,2015,Grays Harbor County Sheriffs Office,28475,1060,37.23,384,13.49,0,0,36,251,0,3,0,94,575,20.19,3,0,143,5,124,0,4,296,101,3.55,69,0,2,0,30,0
GRAYS HARBOR,2016,Grays Harbor County Sheriffs Office,28110,1087,38.67,374,13.3,1,0,56,230,0,1,0,86,611,21.74,6,0,101,5,157,1,0,341,102,3.63,72,0,7,0,23,0
GRAYS HARBOR,2017,Grays Harbor County Sheriffs Office,28190,1174,41.65,351,12.45,1,0,44,234,2,0,0,70,697,24.73,3,0,221,11,173,0,3,286,126,4.47,89,0,12,0,18,7
GRAYS HARBOR,2018,Grays Harbor County Sheriffs Office,28320,1039,36.69,323,11.41,1,0,35,213,1,2,0,71,595,21.01,4,0,138,9,139,0,2,303,121,4.27,79,0,5,0,27,10
GRAYS HARBOR,2019,Grays Harbor County Sheriffs Office,28410,860,30.27,309,10.88,1,0,35,207,0,1,0,65,408,14.36,2,0,97,8,115,0,1,185,143,5.03,109,0,5,0,26,3
GRAYS HARBOR,2020,Grays Harbor County Sheriffs Office,28675,845,29.47,332,11.58,2,0,17,225,1,1,0,86,368,12.83,5,0,79,3,108,0,1,172,145,5.06,107,0,6,0,31,1
GRAYS HARBOR,2013,Hoquiam Police Department,8620,674,78.19,174,20.19,0,0,19,110,0,0,0,45,414,48.03,2,0,57,1,64,0,6,284,86,9.98,79,0,0,0,7,0
GRAYS HARBOR,2014,Hoquiam Police Department,8625,379,43.94,102,11.83,0,0,11,66,0,0,0,25,222,25.74,2,0,33,2,44,0,3,138,55,6.38,48,0,0,0,7,0
GRAYS HARBOR,2015,Hoquiam Police Department,8575,770,89.8,285,33.24,0,0,22,194,0,2,0,67,402,46.88,0,0,57,3,100,0,2,240,83,9.68,72,0,0,0,11,0
GRAYS HARBOR,2016,Hoquiam Police Department,8580,520,60.61,141,16.43,1,0,11,91,0,0,0,38,302,35.2,1,0,41,0,66,0,3,191,77,8.97,63,0,3,0,11,0
GRAYS HARBOR,2017,Hoquiam Police Department,8560,795,92.87,231,26.99,2,0,26,140,0,3,0,60,449,52.45,1,0,53,2,106,0,2,285,115,13.43,97,0,0,1,17,0
GRAYS HARBOR,2018,Hoquiam Police Department,8560,746,87.15,226,26.4,0,0,17,144,0,2,0,63,359,41.94,2,0,56,0,69,0,3,229,161,18.81,145,0,2,0,13,1
GRAYS HARBOR,2019,Hoquiam Police Department,8540,737,86.3,203,23.77,0,0,17,127,0,0,0,59,328,38.41,3,0,43,3,85,0,1,193,206,24.12,186,0,1,0,18,1
GRAYS HARBOR,2020,Hoquiam Police Department,8540,717,83.96,228,26.7,0,0,27,136,0,0,0,65,306,35.83,1,0,31,0,93,0,1,180,183,21.43,163,0,1,0,19,0
GRAYS HARBOR,2012,McCleary Police Department,1655,11,6.65,1,0.6,0,0,1,0,0,0,0,0,10,6.04,0,0,3,0,1,0,0,6,0,0,0,0,0,0,0,0
GRAYS HARBOR,2013,McCleary Police Department,1655,6,3.63,0,0,0,0,0,0,0,0,0,0,6,3.63,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0
GRAYS HARBOR,2012,Montesano Police Department,4050,160,39.51,31,7.65,0,0,3,22,0,0,0,6,111,27.41,0,0,8,6,20,0,1,76,18,4.44,16,0,1,0,1,0
GRAYS HARBOR,2013,Montesano Police Department,4070,149,36.61,34,8.35,0,0,4,22,0,0,0,8,102,25.06,0,0,14,2,20,0,0,66,13,3.19,13,0,0,0,0,0
GRAYS HARBOR,2014,Montesano Police Department,4075,163,40,29,7.12,0,0,1,23,0,0,0,5,116,28.47,0,0,14,5,28,0,0,69,18,4.42,16,0,0,0,2,0
GRAYS HARBOR,2015,Montesano Police Department,4095,150,36.63,39,9.52,0,0,5,29,0,0,0,5,95,23.2,1,0,11,0,20,0,2,61,16,3.91,12,0,1,0,3,0
GRAYS HARBOR,2016,Montesano Police Department,4105,148,36.05,41,9.99,0,0,3,33,0,0,0,5,98,23.87,0,0,8,2,16,0,1,71,9,2.19,7,0,2,0,0,0
GRAYS HARBOR,2017,Montesano Police Department,4120,132,32.04,39,9.47,0,0,5,27,0,0,0,7,83,20.15,0,0,11,2,16,0,1,53,10,2.43,10,0,0,0,0,0
GRAYS HARBOR,2018,Montesano Police Department,4155,168,40.43,50,12.03,0,0,5,33,0,1,0,11,108,25.99,0,0,16,0,14,0,0,78,10,2.41,7,0,2,0,1,0
GRAYS HARBOR,2019,Montesano Police Department,4178,119,28.48,41,9.81,0,0,2,27,1,1,0,10,68,16.28,0,0,8,1,24,0,1,34,10,2.39,8,0,0,0,2,0
GRAYS HARBOR,2020,Montesano Police Department,4175,138,33.05,47,11.26,0,0,5,31,0,0,0,11,81,19.4,0,0,4,4,19,0,0,54,10,2.4,7,0,1,0,2,0
GRAYS HARBOR,2012,Oakville Police Department,690,33,47.83,8,11.59,0,0,2,6,0,0,0,0,17,24.64,0,0,2,0,6,0,0,9,8,11.59,7,0,0,0,1,0
GRAYS HARBOR,2013,Oakville Police Department,690,51,73.91,15,21.74,0,0,3,11,0,0,0,1,35,50.72,0,0,11,0,10,0,0,14,1,1.45,0,0,0,0,1,0
GRAYS HARBOR,2014,Oakville Police Department,690,57,82.61,18,26.09,0,0,3,15,0,0,0,0,35,50.72,0,0,9,0,7,0,1,18,4,5.8,3,0,0,0,1,0
GRAYS HARBOR,2015,Oakville Police Department,685,47,68.61,13,18.98,0,0,2,9,0,0,0,2,33,48.18,0,0,10,0,6,0,0,17,1,1.46,1,0,0,0,0,0
GRAYS HARBOR,2016,Oakville Police Department,695,46,66.19,14,20.14,0,0,3,8,0,0,0,3,29,41.73,0,0,7,1,7,0,0,14,3,4.32,2,0,0,0,1,0
GRAYS HARBOR,2017,Oakville Police Department,690,33,47.83,8,11.59,0,0,3,5,0,0,0,0,22,31.88,0,0,5,1,4,0,0,12,3,4.35,2,0,1,0,0,0
GRAYS HARBOR,2018,Oakville Police Department,690,33,47.83,13,18.84,0,0,3,7,0,0,0,3,19,27.54,0,0,7,0,4,0,0,8,1,1.45,0,0,1,0,0,0
GRAYS HARBOR,2019,Oakville Police Department,695,34,48.92,12,17.27,0,0,2,8,0,0,0,2,19,27.34,0,0,4,0,7,0,0,8,3,4.32,1,0,0,0,2,0
GRAYS HARBOR,2020,Oakville Police Department,695,47,67.63,20,28.78,0,0,2,16,0,0,0,2,21,30.22,0,0,6,0,5,0,0,10,6,8.63,3,0,0,0,3,0
GRAYS HARBOR,2013,Ocean Shores Police Department,5815,385,66.21,118,20.29,1,0,5,70,1,1,0,40,249,42.82,0,0,77,0,59,0,0,113,18,3.1,15,0,1,0,2,0
GRAYS HARBOR,2014,Ocean Shores Police Department,5880,296,50.34,110,18.71,0,0,4,83,1,0,0,22,180,30.61,2,0,35,0,35,0,2,106,6,1.02,4,0,0,0,2,0
GRAYS HARBOR,2015,Ocean Shores Police Department,5935,341,57.46,131,22.07,0,0,4,92,0,1,0,34,200,33.7,0,0,56,0,56,0,1,87,10,1.68,6,0,0,0,4,0
GRAYS HARBOR,2016,Ocean Shores Police Department,5955,311,52.23,133,22.33,0,0,2,100,0,0,0,31,169,28.38,1,0,40,1,44,0,0,83,9,1.51,5,0,1,0,3,0
GRAYS HARBOR,2017,Ocean Shores Police Department,6055,422,69.69,121,19.98,0,0,11,87,0,0,0,23,293,48.39,2,0,90,1,80,0,3,117,8,1.32,5,0,0,0,2,1
GRAYS HARBOR,2018,Ocean Shores Police Department,6220,305,49.04,115,18.49,0,0,6,88,0,1,0,20,174,27.97,0,0,42,1,43,0,1,87,16,2.57,8,0,1,0,7,0
GRAYS HARBOR,2019,Ocean Shores Police Department,6490,32,4.93,17,2.62,0,0,3,12,0,0,0,2,15,2.31,0,0,4,0,5,0,0,6,0,0,0,0,0,0,0,0
GRAYS HARBOR,2020,Ocean Shores Police Department,6690,254,37.97,95,14.2,0,0,3,71,0,0,0,21,152,22.72,0,0,41,0,43,0,2,66,7,1.05,2,0,1,0,4,0
GRAYS HARBOR,2012,Westport Police Department,2105,179,85.04,35,16.63,0,0,1,32,0,0,0,2,126,59.86,2,0,29,0,34,0,0,61,18,8.55,17,0,1,0,0,0
GRAYS HARBOR,2013,Westport Police Department,2110,113,53.55,33,15.64,0,0,0,28,0,0,0,5,75,35.55,0,0,12,0,22,0,0,41,5,2.37,5,0,0,0,0,0
GRAYS HARBOR,2014,Westport Police Department,2110,151,71.56,38,18.01,0,0,0,35,0,0,0,3,107,50.71,0,0,17,0,24,0,0,66,6,2.84,6,0,0,0,0,0
GRAYS HARBOR,2015,Westport Police Department,2110,195,92.42,52,24.64,0,0,6,34,0,0,0,12,140,66.35,0,0,19,5,16,0,0,100,3,1.42,2,0,0,0,1,0
GRAYS HARBOR,2016,Westport Police Department,2115,183,86.52,50,23.64,0,0,5,33,0,0,0,12,127,60.05,2,0,22,0,19,0,0,84,6,2.84,5,0,0,0,1,0
GRAYS HARBOR,2017,Westport Police Department,2115,179,84.63,60,28.37,0,0,1,45,0,0,0,14,111,52.48,0,0,11,0,16,0,0,84,8,3.78,3,0,0,0,5,0
GRAYS HARBOR,2018,Westport Police Department,2120,90,42.45,33,15.57,0,0,1,24,0,0,0,8,54,25.47,0,0,13,0,11,0,0,30,3,1.42,0,0,1,0,2,0
GRAYS HARBOR,2019,Westport Police Department,2125,144,67.76,49,23.06,0,0,2,42,0,0,0,5,84,39.53,0,0,8,1,14,0,0,61,11,5.18,4,0,0,0,6,1
GRAYS HARBOR,2020,Westport Police Department,2135,198,92.74,67,31.38,0,0,4,47,0,2,0,14,119,55.74,2,0,9,0,25,0,1,82,12,5.62,6,0,0,1,5,0
ISLAND,2012,COUNTY TOTAL,79351,3246,40.9,698,8.8,1,0,41,544,2,5,0,105,2332,29.4,9,0,493,21,559,0,4,1246,216,2.7,177,0,2,1,36,0
ISLAND,2013,COUNTY TOTAL,79700,2831,35.5,633,7.9,0,0,20,474,2,6,0,131,2084,26.1,4,0,431,32,476,1,8,1132,114,1.4,79,0,2,2,31,0
ISLAND,2014,COUNTY TOTAL,78925,2449,31,566,7.2,1,0,21,429,2,8,0,105,1778,22.5,3,0,366,14,433,0,9,953,105,1.3,56,0,6,0,43,0
ISLAND,2015,COUNTY TOTAL,79500,1921,24.2,487,6.1,1,0,23,371,0,6,0,86,1342,16.9,3,0,262,22,296,2,11,746,92,1.2,37,0,4,0,51,0
ISLAND,2016,COUNTY TOTAL,81775,2050,25.1,559,6.8,1,0,24,408,4,4,0,118,1378,16.9,3,0,268,22,326,0,4,755,113,1.4,75,0,1,0,37,0
ISLAND,2017,COUNTY TOTAL,79722,1501,18.8,413,5.2,0,0,10,311,0,9,0,83,996,12.5,3,0,200,15,202,0,5,571,92,1.2,63,0,1,0,28,0
ISLAND,2018,COUNTY TOTAL,80780,1764,21.8,551,6.8,0,0,20,363,0,12,0,156,1060,13.1,1,1,207,9,227,0,2,613,153,1.9,121,0,1,0,31,0
ISLAND,2019,COUNTY TOTAL,83625,1556,18.6,477,5.7,1,0,27,304,0,5,0,140,976,11.7,2,0,180,13,221,2,3,555,103,1.2,79,0,3,0,21,0
ISLAND,2020,COUNTY TOTAL,84335,1806,21.4,485,5.8,0,0,17,342,0,8,0,118,1247,14.8,1,0,187,10,260,4,2,783,74,0.9,36,0,5,0,33,0
ISLAND,2012,Coupeville Police Department,1880,93,49.47,28,14.89,0,0,2,22,0,0,0,4,59,31.38,0,0,18,5,14,0,0,22,6,3.19,5,0,0,0,1,0
ISLAND,2013,Coupeville Police Department,1890,108,57.14,33,17.46,0,0,0,27,0,0,0,6,73,38.62,0,0,6,6,15,0,1,45,2,1.06,2,0,0,0,0,0
ISLAND,2014,Coupeville Police Department,1895,66,34.83,14,7.39,0,0,0,12,0,0,0,2,45,23.75,0,0,8,2,14,0,0,21,7,3.69,7,0,0,0,0,0
ISLAND,2015,Coupeville Police Department,1900,70,36.84,28,14.74,0,0,0,21,0,1,0,6,42,22.11,0,0,9,4,10,0,0,19,0,0,0,0,0,0,0,0
ISLAND,2016,Coupeville Police Department,1905,64,33.6,28,14.7,0,0,0,24,0,0,0,4,33,17.32,0,0,5,2,7,0,0,19,3,1.57,3,0,0,0,0,0
ISLAND,2012,Island County Sheriffs Office,54215,1640,30.25,319,5.88,1,0,23,237,2,5,0,51,1277,23.55,4,0,309,9,323,0,2,630,44,0.81,26,0,0,0,18,0
ISLAND,2013,Island County Sheriffs Office,54665,1536,28.1,267,4.88,0,0,12,202,0,2,0,51,1225,22.41,2,0,314,8,297,1,3,600,44,0.8,32,0,2,1,9,0
ISLAND,2014,Island County Sheriffs Office,55090,1444,26.21,272,4.94,0,0,12,201,0,6,0,53,1128,20.48,2,0,275,4,280,0,5,562,44,0.8,37,0,1,0,6,0
ISLAND,2015,Island County Sheriffs Office,55600,1215,21.85,253,4.55,1,0,15,182,0,5,0,50,935,16.82,2,0,207,9,211,2,7,497,27,0.49,18,0,3,0,6,0
ISLAND,2016,Island County Sheriffs Office,57460,1089,18.95,217,3.78,1,0,4,161,0,0,0,51,837,14.57,2,0,199,4,196,0,1,435,35,0.61,21,0,1,0,13,0
ISLAND,2017,Island County Sheriffs Office,56880,945,16.61,198,3.48,0,0,3,139,0,5,0,51,713,12.54,2,0,172,8,158,0,4,369,34,0.6,16,0,1,0,17,0
ISLAND,2018,Island County Sheriffs Office,58000,1222,21.07,318,5.48,0,0,11,191,0,7,0,109,837,14.43,1,1,188,9,190,0,1,447,67,1.16,55,0,1,0,11,0
ISLAND,2019,Island County Sheriffs Office,60655,1128,18.6,313,5.16,1,0,19,180,0,2,0,111,743,12.25,2,0,151,8,179,2,1,400,72,1.19,59,0,2,0,11,0
ISLAND,2020,Island County Sheriffs Office,61425,1433,23.33,298,4.85,0,0,14,195,0,5,0,84,1090,17.75,1,0,167,9,221,4,1,687,45,0.73,20,0,4,0,21,0
ISLAND,2012,Langley Police Department,1055,26,24.64,5,4.74,0,0,0,3,0,0,0,2,21,19.91,0,0,1,0,7,0,0,13,0,0,0,0,0,0,0,0
ISLAND,2013,Langley Police Department,1065,6,5.63,1,0.94,0,0,0,1,0,0,0,0,5,4.69,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0
ISLAND,2012,Oak Harbor Police Department,22201,1487,66.98,346,15.58,0,0,16,282,0,0,0,48,975,43.92,5,0,165,7,215,0,2,581,166,7.48,146,0,2,1,17,0
ISLAND,2013,Oak Harbor Police Department,22080,1181,53.49,332,15.04,0,0,8,244,2,4,0,74,781,35.37,2,0,109,18,162,0,4,486,68,3.08,45,0,0,1,22,0
ISLAND,2014,Oak Harbor Police Department,21940,939,42.8,280,12.76,1,0,9,216,2,2,0,50,605,27.58,1,0,83,8,139,0,4,370,54,2.46,12,0,5,0,37,0
ISLAND,2015,Oak Harbor Police Department,22000,636,28.91,206,9.36,0,0,8,168,0,0,0,30,365,16.59,1,0,46,9,75,0,4,230,65,2.95,19,0,1,0,45,0
ISLAND,2016,Oak Harbor Police Department,22410,897,40.03,314,14.01,0,0,20,223,4,4,0,63,508,22.67,1,0,64,16,123,0,3,301,75,3.35,51,0,0,0,24,0
ISLAND,2017,Oak Harbor Police Department,22842,556,24.34,215,9.41,0,0,7,172,0,4,0,32,283,12.39,1,0,28,7,44,0,1,202,58,2.54,47,0,0,0,11,0
ISLAND,2018,Oak Harbor Police Department,22780,542,23.79,233,10.23,0,0,9,172,0,5,0,47,223,9.79,0,0,19,0,37,0,1,166,86,3.78,66,0,0,0,20,0
ISLAND,2019,Oak Harbor Police Department,22970,428,18.63,164,7.14,0,0,8,124,0,3,0,29,233,10.14,0,0,29,5,42,0,2,155,31,1.35,20,0,1,0,10,0
ISLAND,2020,Oak Harbor Police Department,22910,373,16.28,187,8.16,0,0,3,147,0,3,0,34,157,6.85,0,0,20,1,39,0,1,96,29,1.27,16,0,1,0,12,0
JEFFERSON,2012,COUNTY TOTAL,30105,1594,52.9,415,13.8,0,0,25,319,5,2,0,64,1101,36.6,12,1,199,17,245,0,2,625,78,2.6,62,0,4,0,12,0
JEFFERSON,2013,COUNTY TOTAL,30275,1449,47.9,397,13.1,0,1,23,275,3,6,0,89,971,32.1,3,0,158,22,194,0,1,593,81,2.7,68,0,1,1,11,0
JEFFERSON,2014,COUNTY TOTAL,30700,1600,52.1,411,13.4,0,0,33,300,2,13,0,63,1112,36.2,5,0,251,13,211,0,5,627,77,2.5,62,0,2,0,13,0
JEFFERSON,2015,COUNTY TOTAL,30880,1240,40.2,337,10.9,1,0,15,249,1,4,0,67,833,27,4,0,184,7,178,1,4,455,70,2.3,59,0,2,0,9,0
JEFFERSON,2016,COUNTY TOTAL,31090,1180,38,320,10.3,1,0,18,249,1,3,0,48,774,24.9,3,0,135,13,161,0,2,460,86,2.8,71,0,1,0,14,0
JEFFERSON,2017,COUNTY TOTAL,31360,1002,32,283,9,0,0,13,216,0,3,0,51,606,19.3,1,0,97,18,150,0,8,332,113,3.6,101,0,0,0,12,0
JEFFERSON,2018,COUNTY TOTAL,31590,1234,39.1,313,9.9,3,1,12,222,1,3,0,71,748,23.7,8,0,136,16,152,2,3,431,173,5.5,152,0,2,0,19,0
JEFFERSON,2019,COUNTY TOTAL,31900,1291,40.5,343,10.8,0,1,14,248,4,7,0,69,766,24,7,0,142,17,174,0,4,422,182,5.7,161,0,2,0,19,0
JEFFERSON,2020,COUNTY TOTAL,32190,1408,43.7,268,8.3,1,1,6,194,1,6,0,59,936,29.1,2,0,222,20,200,0,7,485,204,6.3,182,0,0,0,21,1
JEFFERSON,2012,Jefferson County Sheriffs Office,20920,925,44.22,280,13.38,0,0,13,214,1,0,0,52,598,28.59,4,1,144,6,121,0,1,321,47,2.25,38,0,3,0,6,0
JEFFERSON,2013,Jefferson County Sheriffs Office,21050,766,36.39,211,10.02,0,1,18,136,1,1,0,54,491,23.33,0,0,91,8,88,0,0,304,64,3.04,55,0,1,1,7,0
JEFFERSON,2014,Jefferson County Sheriffs Office,21345,735,34.43,208,9.74,0,0,18,150,1,0,0,39,475,22.25,2,0,155,0,62,0,1,255,52,2.44,46,0,0,0,6,0
JEFFERSON,2015,Jefferson County Sheriffs Office,21500,596,27.72,176,8.19,1,0,7,121,0,0,0,47,372,17.3,2,0,111,1,47,0,2,209,48,2.23,42,0,2,0,4,0
JEFFERSON,2016,Jefferson County Sheriffs Office,21605,467,21.62,155,7.17,0,0,11,108,1,0,0,35,249,11.53,2,0,64,1,43,0,1,138,63,2.92,54,0,1,0,8,0
JEFFERSON,2017,Jefferson County Sheriffs Office,21860,511,23.38,137,6.27,0,0,6,102,0,0,0,29,284,12.99,0,0,62,7,60,0,3,152,90,4.12,81,0,0,0,9,0
JEFFERSON,2018,Jefferson County Sheriffs Office,22045,724,32.84,157,7.12,0,0,5,103,0,2,0,47,432,19.6,1,0,100,7,78,1,1,244,135,6.12,120,0,1,0,14,0
JEFFERSON,2019,Jefferson County Sheriffs Office,22290,752,33.74,191,8.57,0,1,4,124,3,6,0,53,414,18.57,1,0,101,8,75,0,3,226,147,6.59,132,0,1,0,14,0
JEFFERSON,2020,Jefferson County Sheriffs Office,22525,877,38.93,171,7.59,1,1,3,124,1,3,0,38,516,22.91,1,0,181,9,101,0,1,223,190,8.44,171,0,0,0,19,0
JEFFERSON,2012,Port Townsend Police Department,9185,669,72.84,135,14.7,0,0,12,105,4,2,0,12,503,54.76,8,0,55,11,124,0,1,304,31,3.38,24,0,1,0,6,0
JEFFERSON,2013,Port Townsend Police Department,9225,683,74.04,186,20.16,0,0,5,139,2,5,0,35,480,52.03,3,0,67,14,106,0,1,289,17,1.84,13,0,0,0,4,0
JEFFERSON,2014,Port Townsend Police Department,9355,865,92.46,203,21.7,0,0,15,150,1,13,0,24,637,68.09,3,0,96,13,149,0,4,372,25,2.67,16,0,2,0,7,0
JEFFERSON,2015,Port Townsend Police Department,9380,644,68.66,161,17.16,0,0,8,128,1,4,0,20,461,49.15,2,0,73,6,131,1,2,246,22,2.35,17,0,0,0,5,0
JEFFERSON,2016,Port Townsend Police Department,9485,713,75.17,165,17.4,1,0,7,141,0,3,0,13,525,55.35,1,0,71,12,118,0,1,322,23,2.42,17,0,0,0,6,0
JEFFERSON,2017,Port Townsend Police Department,9500,491,51.68,146,15.37,0,0,7,114,0,3,0,22,322,33.89,1,0,35,11,90,0,5,180,23,2.42,20,0,0,0,3,0
JEFFERSON,2018,Port Townsend Police Department,9545,510,53.43,156,16.34,3,1,7,119,1,1,0,24,316,33.11,7,0,36,9,74,1,2,187,38,3.98,32,0,1,0,5,0
JEFFERSON,2019,Port Townsend Police Department,9610,539,56.09,152,15.82,0,0,10,124,1,1,0,16,352,36.63,6,0,41,9,99,0,1,196,35,3.64,29,0,1,0,5,0
JEFFERSON,2020,Port Townsend Police Department,9665,531,54.94,97,10.04,0,0,3,70,0,3,0,21,420,43.46,1,0,41,11,99,0,6,262,14,1.45,11,0,0,0,2,1
KING,2012,Algona Police Department,3070,138,44.95,25,8.14,0,0,0,23,0,0,0,2,99,32.25,2,0,13,2,8,0,1,73,14,4.56,13,0,0,0,1,0
KING,2013,Algona Police Department,3075,128,41.63,21,6.83,0,0,0,14,1,0,0,6,100,32.52,0,0,22,3,14,0,0,61,7,2.28,7,0,0,0,0,0
KING,2014,Algona Police Department,3090,140,45.31,16,5.18,0,0,1,14,0,0,0,1,119,38.51,0,0,29,8,16,0,0,66,5,1.62,4,0,0,0,1,0
KING,2015,Algona Police Department,3105,161,51.85,33,10.63,0,0,2,23,1,0,0,7,121,38.97,0,0,15,6,37,0,0,63,7,2.25,6,0,0,0,1,0
KING,2016,Algona Police Department,3175,127,40,28,8.82,0,0,1,24,0,0,0,3,92,28.98,0,0,16,5,31,1,0,39,7,2.2,5,0,0,0,2,0
KING,2017,Algona Police Department,3180,117,36.79,26,8.18,0,0,0,10,0,0,0,16,88,27.67,0,0,14,2,25,0,1,46,3,0.94,3,0,0,0,0,0
KING,2018,Algona Police Department,3180,75,23.58,26,8.18,0,0,1,13,0,0,0,12,46,14.47,0,0,11,0,11,0,1,23,3,0.94,1,0,0,0,2,0
KING,2019,Algona Police Department,3190,97,30.41,24,7.52,0,0,2,14,0,0,0,8,72,22.57,1,0,9,1,13,0,2,46,1,0.31,1,0,0,0,0,0
KING,2020,Algona Police Department,3210,143,44.55,31,9.66,0,0,1,24,0,0,0,6,112,34.89,0,0,10,0,26,0,0,76,0,0,0,0,0,0,0,0
KING,2013,Auburn Police Department,73235,7592,103.67,1403,19.16,5,0,61,1027,6,19,0,285,5854,79.93,14,0,655,107,1412,0,110,3556,335,4.57,282,0,5,9,39,0
KING,2014,Auburn Police Department,74630,9038,121.1,1472,19.72,1,0,63,1047,6,18,0,337,7021,94.08,32,0,860,139,1599,1,105,4285,545,7.3,460,0,2,21,62,0
KING,2015,Auburn Police Department,75545,8731,115.57,1595,21.11,8,0,53,1145,5,13,0,371,6553,86.74,38,0,961,88,1586,2,92,3786,583,7.72,513,0,5,1,64,0
